crsp_fundno,caldt,dnav,dret
011877,20110408,7.3900000,-0.001351
011877,20110411,7.4000000,0.001353
011877,20110412,7.4200000,0.002703
011877,20110413,7.4300000,0.001348
011877,20110414,7.4300000,0.000000
011877,20110415,7.4500000,0.002692
011877,20110418,7.4600000,0.001342
011877,20110419,7.4700000,0.001340
011877,20110420,7.4600000,-0.001339
011877,20110421,7.4600000,0.000000
011877,20110425,7.4700000,0.001340
011877,20110426,7.4800000,0.001339
011877,20110427,7.4700000,-0.001337
011877,20110428,7.4900000,0.002677
011877,20110429,7.5000000,0.004016
011877,20110502,7.5000000,0.000000
011877,20110503,7.5100000,0.001333
011877,20110504,7.5100000,0.000000
011877,20110505,7.5300000,0.002663
011877,20110506,7.5300000,0.000000
011877,20110509,7.5400000,0.001328
011877,20110510,7.5200000,-0.002653
011877,20110511,7.5300000,0.001330
011877,20110512,7.5200000,-0.001328
011877,20110513,7.5300000,0.001330
011877,20110516,7.5400000,0.001328
011877,20110517,7.5500000,0.001326
011877,20110518,7.5300000,-0.002649
011877,20110519,7.5300000,0.000000
011877,20110520,7.5400000,0.001328
011877,20110523,7.5400000,0.000000
011877,20110524,7.5500000,0.001326
011877,20110525,7.5400000,-0.001325
011877,20110526,7.5600000,0.002653
011877,20110527,7.5600000,0.000000
011877,20110531,7.5600000,0.002969
011877,20110601,7.6000000,0.005291
011877,20110602,7.5700000,-0.003947
011877,20110603,7.5800000,0.001321
011877,20110606,7.5800000,0.000000
011877,20110607,7.5800000,0.000000
011877,20110608,7.5900000,0.001319
011877,20110609,7.5700000,-0.002635
011877,20110610,7.5700000,0.000000
011877,20110613,7.5600000,-0.001321
011877,20110614,7.5300000,-0.003968
011877,20110615,7.5700000,0.005312
011877,20110616,7.5700000,0.000000
011877,20110617,7.5600000,-0.001321
011877,20110620,7.5600000,0.000000
011877,20110621,7.5600000,0.000000
011877,20110622,7.5600000,0.000000
011877,20110623,7.5800000,0.002646
011877,20110624,7.5800000,0.000000
011877,20110627,7.5700000,-0.001319
011877,20110628,7.5400000,-0.003963
011877,20110629,7.5300000,-0.001326
011877,20110630,7.5200000,0.001564
011877,20110701,7.5200000,0.000000
011877,20110705,7.5400000,0.002660
011877,20110706,7.5400000,0.000000
011877,20110707,7.5300000,-0.001326
011877,20110708,7.5700000,0.005312
011877,20110711,7.5800000,0.001321
011877,20110712,7.5900000,0.001319
011877,20110713,7.5900000,0.000000
011877,20110714,7.5800000,-0.001318
011877,20110715,7.5800000,0.000000
011877,20110718,7.5700000,-0.001319
011877,20110719,7.5800000,0.001321
011877,20110720,7.5700000,-0.001319
011877,20110721,7.5600000,-0.001321
011877,20110722,7.5700000,0.001323
011877,20110725,7.5600000,-0.001321
011877,20110726,7.5700000,0.001323
011877,20110727,7.5600000,-0.001321
011877,20110728,7.5700000,0.001323
011877,20110729,7.6100000,0.008112
011877,20110801,7.6300000,0.002628
011877,20110802,7.6700000,0.005242
011877,20110803,7.6700000,0.000000
011877,20110804,7.7100000,0.005215
011877,20110805,7.6500000,-0.007782
011877,20110808,7.6700000,0.002614
011877,20110809,7.6900000,0.002608
011877,20110810,7.7500000,0.007802
011877,20110811,7.6800000,-0.009032
011877,20110812,7.7100000,0.003906
011877,20110815,7.6900000,-0.002594
011877,20110816,7.7100000,0.002601
011877,20110817,7.7300000,0.002594
011877,20110818,7.7300000,0.000000
011877,20110819,7.7300000,0.000000
011877,20110822,7.7200000,-0.001294
011877,20110823,7.6900000,-0.003886
011877,20110824,7.6400000,-0.006502
011877,20110825,7.6500000,0.001309
011877,20110826,7.6700000,0.002614
011877,20110829,7.6400000,-0.003911
011877,20110830,7.6800000,0.005236
011877,20110831,7.6700000,0.001428
011877,20110901,7.7000000,0.003911
011877,20110902,7.7300000,0.003896
011877,20110906,7.7200000,-0.001294
011877,20110907,7.7100000,-0.001295
011877,20110908,7.7200000,0.001297
011877,20110909,7.7300000,0.001295
011877,20110912,7.7100000,-0.002587
011877,20110913,7.7000000,-0.001297
011877,20110914,7.7000000,0.000000
011877,20110915,7.6800000,-0.002597
011877,20110916,7.6900000,0.001302
011877,20110919,7.7100000,0.002601
011877,20110920,7.7200000,0.001297
011877,20110921,7.7400000,0.002591
011877,20110922,7.7600000,0.002584
011877,20110923,7.7100000,-0.006443
011877,20110926,7.6900000,-0.002594
011877,20110927,7.6700000,-0.002601
011877,20110928,7.6600000,-0.001304
011877,20110929,7.6600000,0.000000
011877,20110930,7.6900000,0.006927
011877,20111003,7.7200000,0.003901
011877,20111004,7.6800000,-0.005181
011877,20111005,7.6700000,-0.001302
011877,20111006,7.6400000,-0.003911
011877,20111007,7.6300000,-0.001309
011877,20111010,7.6100000,-0.002621
011877,20111011,7.6100000,0.000000
011877,20111012,7.6000000,-0.001314
011877,20111013,7.6100000,0.001316
011877,20111014,7.5900000,-0.002628
011877,20111017,7.6100000,0.002635
011877,20111018,7.6100000,0.000000
011877,20111019,7.6200000,0.001314
011877,20111020,7.6200000,0.000000
011877,20111021,7.6100000,-0.001312
011877,20111024,7.6100000,0.000000
011877,20111025,7.6600000,0.006570
011877,20111026,7.6400000,-0.002611
011877,20111027,7.6100000,-0.003927
011877,20111028,7.6400000,0.003942
011877,20111031,7.6900000,0.009407
